srtm_12_04,X,Y
2386.0000000000,-122.1391660600,42.9741668120
2401.0000000000,-122.1383327300,42.9741668120
2408.0000000000,-122.1374993900,42.9741668120
2406.0000000000,-122.1366660600,42.9741668120
2420.0000000000,-122.1358327300,42.9741668120
2421.0000000000,-122.1349993900,42.9741668120
2415.0000000000,-122.1341660600,42.9741668120
2407.0000000000,-122.1333327300,42.9741668120
2394.0000000000,-122.1324993900,42.9741668120
2279.0000000000,-122.1316660600,42.9741668120
2222.0000000000,-122.1308327300,42.9741668120
2165.0000000000,-122.1299993900,42.9741668120
2082.0000000000,-122.1291660600,42.9741668120
2064.0000000000,-122.1283327300,42.9741668120
2040.0000000000,-122.1274993900,42.9741668120
1982.0000000000,-122.1266660600,42.9741668120
1940.0000000000,-122.1258327300,42.9741668120
1920.0000000000,-122.1249993900,42.9741668120
1901.0000000000,-122.1241660600,42.9741668120
1882.0000000000,-122.1233327300,42.9741668120
1882.0000000000,-122.1224993900,42.9741668120
1882.0000000000,-122.1216660600,42.9741668120
1882.0000000000,-122.1208327300,42.9741668120
1882.0000000000,-122.1199993900,42.9741668120
1882.0000000000,-122.1191660600,42.9741668120
1882.0000000000,-122.1183327300,42.9741668120
1882.0000000000,-122.1174993900,42.9741668120
1882.0000000000,-122.1166660600,42.9741668120
1882.0000000000,-122.1158327300,42.9741668120
1882.0000000000,-122.1149993900,42.9741668120
1882.0000000000,-122.1141660600,42.9741668120
1882.0000000000,-122.1133327300,42.9741668120
1882.0000000000,-122.1124993900,42.9741668120
1882.0000000000,-122.1116660600,42.9741668120
1882.0000000000,-122.1108327300,42.9741668120
1882.0000000000,-122.1099993900,42.9741668120
1882.0000000000,-122.1091660600,42.9741668120
1882.0000000000,-122.1083327300,42.9741668120
1882.0000000000,-122.1074993900,42.9741668120
1890.0000000000,-122.1066660600,42.9741668120
1930.0000000000,-122.1058327300,42.9741668120
1975.0000000000,-122.1049993900,42.9741668120
1980.0000000000,-122.1041660600,42.9741668120
2018.0000000000,-122.1033327300,42.9741668120
1987.0000000000,-122.1024993900,42.9741668120
1951.0000000000,-122.1016660600,42.9741668120
1920.0000000000,-122.1008327300,42.9741668120
1882.0000000000,-122.0999993900,42.9741668120
1882.0000000000,-122.0991660600,42.9741668120
1882.0000000000,-122.0983327300,42.9741668120
1882.0000000000,-122.0974993900,42.9741668120
1882.0000000000,-122.0966660600,42.9741668120
1882.0000000000,-122.0958327300,42.9741668120
1882.0000000000,-122.0949993900,42.9741668120
1882.0000000000,-122.0941660600,42.9741668120
1882.0000000000,-122.0933327300,42.9741668120
1882.0000000000,-122.0924993900,42.9741668120
1882.0000000000,-122.0916660600,42.9741668120
1882.0000000000,-122.0908327300,42.9741668120
1882.0000000000,-122.0899993900,42.9741668120
1882.0000000000,-122.0891660600,42.9741668120
1882.0000000000,-122.0883327300,42.9741668120
1882.0000000000,-122.0874993900,42.9741668120
1882.0000000000,-122.0866660600,42.9741668120
1882.0000000000,-122.0858327300,42.9741668120
1882.0000000000,-122.0849993900,42.9741668120
1882.0000000000,-122.0841660600,42.9741668120
1882.0000000000,-122.0833327300,42.9741668120
1882.0000000000,-122.0824993900,42.9741668120
1882.0000000000,-122.0816660600,42.9741668120
1882.0000000000,-122.0808327300,42.9741668120
1882.0000000000,-122.0799993900,42.9741668120
1882.0000000000,-122.0791660600,42.9741668120
1882.0000000000,-122.0783327300,42.9741668120
1882.0000000000,-122.0774993900,42.9741668120
1882.0000000000,-122.0766660600,42.9741668120
1882.0000000000,-122.0758327300,42.9741668120
1908.0000000000,-122.0749993900,42.9741668120
1972.0000000000,-122.0741660600,42.9741668120
2013.0000000000,-122.0733327300,42.9741668120
2074.0000000000,-122.0724993900,42.9741668120
2094.0000000000,-122.0716660600,42.9741668120
2095.0000000000,-122.0708327300,42.9741668120
2091.0000000000,-122.0699993900,42.9741668120
2088.0000000000,-122.0691660600,42.9741668120
2085.0000000000,-122.0683327300,42.9741668120
2080.0000000000,-122.0674993900,42.9741668120
2067.0000000000,-122.0666660600,42.9741668120
2054.0000000000,-122.0658327300,42.9741668120
2043.0000000000,-122.0649993900,42.9741668120
2036.0000000000,-122.0641660600,42.9741668120
2027.0000000000,-122.0633327300,42.9741668120
2020.0000000000,-122.0624993900,42.9741668120
2009.0000000000,-122.0616660600,42.9741668120
1993.0000000000,-122.0608327300,42.9741668120
1977.0000000000,-122.0599993900,42.9741668120
1963.0000000000,-122.0591660600,42.9741668120
1954.0000000000,-122.0583327300,42.9741668120
1947.0000000000,-122.0574993900,42.9741668120
1945.0000000000,-122.0566660600,42.9741668120
1943.0000000000,-122.0558327300,42.9741668120
1947.0000000000,-122.0549993900,42.9741668120
1949.0000000000,-122.0541660600,42.9741668120
1955.0000000000,-122.0533327300,42.9741668120
1968.0000000000,-122.0524993900,42.9741668120
1978.0000000000,-122.0516660600,42.9741668120
1981.0000000000,-122.0508327300,42.9741668120
1979.0000000000,-122.0499993900,42.9741668120
1971.0000000000,-122.0491660600,42.9741668120
1963.0000000000,-122.0483327300,42.9741668120
1957.0000000000,-122.0474993900,42.9741668120
1953.0000000000,-122.0466660600,42.9741668120
1951.0000000000,-122.0458327300,42.9741668120
1946.0000000000,-122.0449993900,42.9741668120
1943.0000000000,-122.0441660600,42.9741668120
1938.0000000000,-122.0433327300,42.9741668120
1937.0000000000,-122.0424993900,42.9741668120
1936.0000000000,-122.0416660600,42.9741668120
1934.0000000000,-122.0408327300,42.9741668120
1933.0000000000,-122.0399993900,42.9741668120
1933.0000000000,-122.0391660600,42.9741668120
1928.0000000000,-122.0383327300,42.9741668120
1917.0000000000,-122.0374993900,42.9741668120
1906.0000000000,-122.0366660600,42.9741668120
1897.0000000000,-122.0358327300,42.9741668120
1890.0000000000,-122.0349993900,42.9741668120
1885.0000000000,-122.0341660600,42.9741668120
1879.0000000000,-122.0333327300,42.9741668120
1876.0000000000,-122.0324993900,42.9741668120
1876.0000000000,-122.0316660600,42.9741668120
1884.0000000000,-122.0308327300,42.9741668120
1897.0000000000,-122.0299993900,42.9741668120
1919.0000000000,-122.0291660600,42.9741668120
1934.0000000000,-122.0283327300,42.9741668120
1952.0000000000,-122.0274993900,42.9741668120
1961.0000000000,-122.0266660600,42.9741668120
1962.0000000000,-122.0258327300,42.9741668120
1963.0000000000,-122.0249993900,42.9741668120
1971.0000000000,-122.0241660600,42.9741668120
1978.0000000000,-122.0233327300,42.9741668120
1974.0000000000,-122.0224993900,42.9741668120
1971.0000000000,-122.0216660600,42.9741668120
1957.0000000000,-122.0208327300,42.9741668120
1949.0000000000,-122.0199993900,42.9741668120
1940.0000000000,-122.0191660600,42.9741668120
1928.0000000000,-122.0183327300,42.9741668120
1900.0000000000,-122.0174993900,42.9741668120
1884.0000000000,-122.0166660600,42.9741668120
1879.0000000000,-122.0158327300,42.9741668120
1885.0000000000,-122.0149993900,42.9741668120
1888.0000000000,-122.0141660600,42.9741668120
1883.0000000000,-122.0133327300,42.9741668120
1874.0000000000,-122.0124993900,42.9741668120
1864.0000000000,-122.0116660600,42.9741668120
1857.0000000000,-122.0108327300,42.9741668120
1849.0000000000,-122.0099993900,42.9741668120
1843.0000000000,-122.0091660600,42.9741668120
1841.0000000000,-122.0083327300,42.9741668120
1835.0000000000,-122.0074993900,42.9741668120
1828.0000000000,-122.0066660600,42.9741668120
1816.0000000000,-122.0058327300,42.9741668120
1803.0000000000,-122.0049993900,42.9741668120
1796.0000000000,-122.0041660600,42.9741668120
1790.0000000000,-122.0033327300,42.9741668120
1788.0000000000,-122.0024993900,42.9741668120
1785.0000000000,-122.0016660600,42.9741668120
1781.0000000000,-122.0008327300,42.9741668120
1778.0000000000,-121.9999993900,42.9741668120
1776.0000000000,-121.9991660600,42.9741668120
1774.0000000000,-121.9983327300,42.9741668120
1769.0000000000,-121.9974993900,42.9741668120
1765.0000000000,-121.9966660600,42.9741668120
1759.0000000000,-121.9958327300,42.9741668120
1756.0000000000,-121.9949993900,42.9741668120
1753.0000000000,-121.9941660600,42.9741668120
1753.0000000000,-121.9933327300,42.9741668120
1752.0000000000,-121.9924993900,42.9741668120
1749.0000000000,-121.9916660600,42.9741668120
1745.0000000000,-121.9908327300,42.9741668120
1740.0000000000,-121.9899993900,42.9741668120
1740.0000000000,-121.9891660600,42.9741668120
1736.0000000000,-121.9883327300,42.9741668120
1739.0000000000,-121.9874993900,42.9741668120
1739.0000000000,-121.9866660600,42.9741668120
1738.0000000000,-121.9858327300,42.9741668120
1731.0000000000,-121.9849993900,42.9741668120
1717.0000000000,-121.9841660600,42.9741668120
1713.0000000000,-121.9833327300,42.9741668120
1713.0000000000,-121.9824993900,42.9741668120
1720.0000000000,-121.9816660600,42.9741668120
1734.0000000000,-121.9808327300,42.9741668120
1549.0000000000,-122.2774993900,42.9708334790
1549.0000000000,-122.2766660600,42.9708334790
1550.0000000000,-122.2758327300,42.9708334790
1550.0000000000,-122.2749993900,42.9708334790
1552.0000000000,-122.2741660600,42.9708334790
1547.0000000000,-122.2733327300,42.9708334790
1544.0000000000,-122.2724993900,42.9708334790
1548.0000000000,-122.2716660600,42.9708334790
1561.0000000000,-122.2708327300,42.9708334790
1571.0000000000,-122.2699993900,42.9708334790
1582.0000000000,-122.2691660600,42.9708334790
1589.0000000000,-122.2683327300,42.9708334790
1591.0000000000,-122.2674993900,42.9708334790
1596.0000000000,-122.2666660600,42.9708334790
1599.0000000000,-122.2658327300,42.9708334790
1603.0000000000,-122.2649993900,42.9708334790
1609.0000000000,-122.2641660600,42.9708334790
1618.0000000000,-122.2633327300,42.9708334790
1625.0000000000,-122.2624993900,42.9708334790
1631.0000000000,-122.2616660600,42.9708334790
1633.0000000000,-122.2608327300,42.9708334790
1637.0000000000,-122.2599993900,42.9708334790
1641.0000000000,-122.2591660600,42.9708334790
1642.0000000000,-122.2583327300,42.9708334790
1649.0000000000,-122.2574993900,42.9708334790
1647.0000000000,-122.2566660600,42.9708334790
1645.0000000000,-122.2558327300,42.9708334790
1645.0000000000,-122.2549993900,42.9708334790
1649.0000000000,-122.2541660600,42.9708334790
1662.0000000000,-122.2533327300,42.9708334790
1675.0000000000,-122.2524993900,42.9708334790
1684.0000000000,-122.2516660600,42.9708334790
1681.0000000000,-122.2508327300,42.9708334790
1676.0000000000,-122.2499993900,42.9708334790
1675.0000000000,-122.2491660600,42.9708334790
1677.0000000000,-122.2483327300,42.9708334790
1678.0000000000,-122.2474993900,42.9708334790
1679.0000000000,-122.2466660600,42.9708334790
1682.0000000000,-122.2458327300,42.9708334790
1688.0000000000,-122.2449993900,42.9708334790
1699.0000000000,-122.2441660600,42.9708334790
1710.0000000000,-122.2433327300,42.9708334790
1721.0000000000,-122.2424993900,42.9708334790
1729.0000000000,-122.2416660600,42.9708334790
1735.0000000000,-122.2408327300,42.9708334790
1741.0000000000,-122.2399993900,42.9708334790
1741.0000000000,-122.2391660600,42.9708334790
1742.0000000000,-122.2383327300,42.9708334790
1745.0000000000,-122.2374993900,42.9708334790
1750.0000000000,-122.2366660600,42.9708334790
1754.0000000000,-122.2358327300,42.9708334790
1761.0000000000,-122.2349993900,42.9708334790
1766.0000000000,-122.2341660600,42.9708334790
1767.0000000000,-122.2333327300,42.9708334790
1763.0000000000,-122.2324993900,42.9708334790
1762.0000000000,-122.2316660600,42.9708334790
1765.0000000000,-122.2308327300,42.9708334790
1766.0000000000,-122.2299993900,42.9708334790
1764.0000000000,-122.2291660600,42.9708334790
1765.0000000000,-122.2283327300,42.9708334790
1761.0000000000,-122.2274993900,42.9708334790
1760.0000000000,-122.2266660600,42.9708334790
1759.0000000000,-122.2258327300,42.9708334790
1764.0000000000,-122.2249993900,42.9708334790
1767.0000000000,-122.2241660600,42.9708334790
1774.0000000000,-122.2233327300,42.9708334790
1779.0000000000,-122.2224993900,42.9708334790
1782.0000000000,-122.2216660600,42.9708334790
1792.0000000000,-122.2208327300,42.9708334790
1801.0000000000,-122.2199993900,42.9708334790
1810.0000000000,-122.2191660600,42.9708334790
1817.0000000000,-122.2183327300,42.9708334790
1821.0000000000,-122.2174993900,42.9708334790
1827.0000000000,-122.2166660600,42.9708334790
1834.0000000000,-122.2158327300,42.9708334790
1828.0000000000,-122.2149993900,42.9708334790
1825.0000000000,-122.2141660600,42.9708334790
1832.0000000000,-122.2133327300,42.9708334790
1839.0000000000,-122.2124993900,42.9708334790
1847.0000000000,-122.2116660600,42.9708334790
1857.0000000000,-122.2108327300,42.9708334790
1865.0000000000,-122.2099993900,42.9708334790
1871.0000000000,-122.2091660600,42.9708334790
1879.0000000000,-122.2083327300,42.9708334790
1884.0000000000,-122.2074993900,42.9708334790
1893.0000000000,-122.2066660600,42.9708334790
1898.0000000000,-122.2058327300,42.9708334790
1900.0000000000,-122.2049993900,42.9708334790
1898.0000000000,-122.2041660600,42.9708334790
1898.0000000000,-122.2033327300,42.9708334790
1899.0000000000,-122.2024993900,42.9708334790
1901.0000000000,-122.2016660600,42.9708334790
1910.0000000000,-122.2008327300,42.9708334790
1920.0000000000,-122.1999993900,42.9708334790
1922.0000000000,-122.1991660600,42.9708334790
1923.0000000000,-122.1983327300,42.9708334790
1925.0000000000,-122.1974993900,42.9708334790
1932.0000000000,-122.1966660600,42.9708334790
1944.0000000000,-122.1958327300,42.9708334790
1951.0000000000,-122.1949993900,42.9708334790
1956.0000000000,-122.1941660600,42.9708334790
1959.0000000000,-122.1933327300,42.9708334790
1967.0000000000,-122.1924993900,42.9708334790
1977.0000000000,-122.1916660600,42.9708334790
1981.0000000000,-122.1908327300,42.9708334790
1986.0000000000,-122.1899993900,42.9708334790
1989.0000000000,-122.1891660600,42.9708334790
1986.0000000000,-122.1883327300,42.9708334790
1990.0000000000,-122.1874993900,42.9708334790
1994.0000000000,-122.1866660600,42.9708334790
1996.0000000000,-122.1858327300,42.9708334790
2000.0000000000,-122.1849993900,42.9708334790
2007.0000000000,-122.1841660600,42.9708334790
2010.0000000000,-122.1833327300,42.9708334790
2012.0000000000,-122.1824993900,42.9708334790
2015.0000000000,-122.1816660600,42.9708334790
2018.0000000000,-122.1808327300,42.9708334790
2022.0000000000,-122.1799993900,42.9708334790
2028.0000000000,-122.1791660600,42.9708334790
2034.0000000000,-122.1783327300,42.9708334790
2040.0000000000,-122.1774993900,42.9708334790
2045.0000000000,-122.1766660600,42.9708334790
2051.0000000000,-122.1758327300,42.9708334790
2056.0000000000,-122.1749993900,42.9708334790
2067.0000000000,-122.1741660600,42.9708334790
2073.0000000000,-122.1733327300,42.9708334790
2075.0000000000,-122.1724993900,42.9708334790
2078.0000000000,-122.1716660600,42.9708334790
2082.0000000000,-122.1708327300,42.9708334790
2079.0000000000,-122.1699993900,42.9708334790
2085.0000000000,-122.1691660600,42.9708334790
2092.0000000000,-122.1683327300,42.9708334790
2092.0000000000,-122.1674993900,42.9708334790
2094.0000000000,-122.1666660600,42.9708334790
2095.0000000000,-122.1658327300,42.9708334790
2096.0000000000,-122.1649993900,42.9708334790
2102.0000000000,-122.1641660600,42.9708334790
2110.0000000000,-122.1633327300,42.9708334790
2116.0000000000,-122.1624993900,42.9708334790
2121.0000000000,-122.1616660600,42.9708334790
2123.0000000000,-122.1608327300,42.9708334790
2128.0000000000,-122.1599993900,42.9708334790
2135.0000000000,-122.1591660600,42.9708334790
2140.0000000000,-122.1583327300,42.9708334790
2146.0000000000,-122.1574993900,42.9708334790
2150.0000000000,-122.1566660600,42.9708334790
2152.0000000000,-122.1558327300,42.9708334790
2154.0000000000,-122.1549993900,42.9708334790
2162.0000000000,-122.1541660600,42.9708334790
2174.0000000000,-122.1533327300,42.9708334790
2183.0000000000,-122.1524993900,42.9708334790
2205.0000000000,-122.1516660600,42.9708334790
2221.0000000000,-122.1508327300,42.9708334790
2233.0000000000,-122.1499993900,42.9708334790
2245.0000000000,-122.1491660600,42.9708334790
2258.0000000000,-122.1483327300,42.9708334790
2269.0000000000,-122.1474993900,42.9708334790
2280.0000000000,-122.1466660600,42.9708334790
2292.0000000000,-122.1458327300,42.9708334790
2296.0000000000,-122.1449993900,42.9708334790
2291.0000000000,-122.1441660600,42.9708334790
2250.0000000000,-122.1433327300,42.9708334790
2235.0000000000,-122.1424993900,42.9708334790
2219.0000000000,-122.1416660600,42.9708334790
2205.0000000000,-122.1408327300,42.9708334790
2192.0000000000,-122.1399993900,42.9708334790
2181.0000000000,-122.1391660600,42.9708334790
2173.0000000000,-122.1383327300,42.9708334790
2164.0000000000,-122.1374993900,42.9708334790
2157.0000000000,-122.1366660600,42.9708334790
2151.0000000000,-122.1358327300,42.9708334790
2144.0000000000,-122.1349993900,42.9708334790
2132.0000000000,-122.1341660600,42.9708334790
2110.0000000000,-122.1333327300,42.9708334790
2080.0000000000,-122.1324993900,42.9708334790
2011.0000000000,-122.1316660600,42.9708334790
2009.0000000000,-122.1308327300,42.9708334790
1964.0000000000,-122.1299993900,42.9708334790
1882.0000000000,-122.1291660600,42.9708334790
1882.0000000000,-122.1283327300,42.9708334790
1882.0000000000,-122.1274993900,42.9708334790
1882.0000000000,-122.1266660600,42.9708334790
1882.0000000000,-122.1258327300,42.9708334790
1882.0000000000,-122.1249993900,42.9708334790
1882.0000000000,-122.1241660600,42.9708334790
1882.0000000000,-122.1233327300,42.9708334790
1882.0000000000,-122.1224993900,42.9708334790
1882.0000000000,-122.1216660600,42.9708334790
1882.0000000000,-122.1208327300,42.9708334790
1882.0000000000,-122.1199993900,42.9708334790
1882.0000000000,-122.1191660600,42.9708334790
1882.0000000000,-122.1183327300,42.9708334790
1882.0000000000,-122.1174993900,42.9708334790
1882.0000000000,-122.1166660600,42.9708334790
1882.0000000000,-122.1158327300,42.9708334790
1882.0000000000,-122.1149993900,42.9708334790
1882.0000000000,-122.1141660600,42.9708334790
1882.0000000000,-122.1133327300,42.9708334790
1882.0000000000,-122.1124993900,42.9708334790
1882.0000000000,-122.1116660600,42.9708334790
1882.0000000000,-122.1108327300,42.9708334790
1882.0000000000,-122.1099993900,42.9708334790
1882.0000000000,-122.1091660600,42.9708334790
1882.0000000000,-122.1083327300,42.9708334790
1882.0000000000,-122.1074993900,42.9708334790
1882.0000000000,-122.1066660600,42.9708334790
1882.0000000000,-122.1058327300,42.9708334790
1882.0000000000,-122.1049993900,42.9708334790
1882.0000000000,-122.1041660600,42.9708334790
1882.0000000000,-122.1033327300,42.9708334790
1882.0000000000,-122.1024993900,42.9708334790
1882.0000000000,-122.1016660600,42.9708334790
1882.0000000000,-122.1008327300,42.9708334790
1882.0000000000,-122.0999993900,42.9708334790
1882.0000000000,-122.0991660600,42.9708334790
1882.0000000000,-122.0983327300,42.9708334790
1882.0000000000,-122.0974993900,42.9708334790
1882.0000000000,-122.0966660600,42.9708334790
1882.0000000000,-122.0958327300,42.9708334790
1882.0000000000,-122.0949993900,42.9708334790
1882.0000000000,-122.0941660600,42.9708334790
1882.0000000000,-122.0933327300,42.9708334790
1882.0000000000,-122.0924993900,42.9708334790
1882.0000000000,-122.0916660600,42.9708334790
1882.0000000000,-122.0908327300,42.9708334790
1882.0000000000,-122.0899993900,42.9708334790
1882.0000000000,-122.0891660600,42.9708334790
1882.0000000000,-122.0883327300,42.9708334790
1882.0000000000,-122.0874993900,42.9708334790
1882.0000000000,-122.0866660600,42.9708334790
1882.0000000000,-122.0858327300,42.9708334790
1882.0000000000,-122.0849993900,42.9708334790
1882.0000000000,-122.0841660600,42.9708334790
1882.0000000000,-122.0833327300,42.9708334790
1882.0000000000,-122.0824993900,42.9708334790
1882.0000000000,-122.0816660600,42.9708334790
1882.0000000000,-122.0808327300,42.9708334790
1882.0000000000,-122.0799993900,42.9708334790
1882.0000000000,-122.0791660600,42.9708334790
1882.0000000000,-122.0783327300,42.9708334790
1882.0000000000,-122.0774993900,42.9708334790
1882.0000000000,-122.0766660600,42.9708334790
1882.0000000000,-122.0758327300,42.9708334790
1882.0000000000,-122.0749993900,42.9708334790
1885.0000000000,-122.0741660600,42.9708334790
1893.0000000000,-122.0733327300,42.9708334790
1909.0000000000,-122.0724993900,42.9708334790
1961.0000000000,-122.0716660600,42.9708334790
2008.0000000000,-122.0708327300,42.9708334790
2043.0000000000,-122.0699993900,42.9708334790
2067.0000000000,-122.0691660600,42.9708334790
2067.0000000000,-122.0683327300,42.9708334790
2066.0000000000,-122.0674993900,42.9708334790
2068.0000000000,-122.0666660600,42.9708334790
2062.0000000000,-122.0658327300,42.9708334790
2047.0000000000,-122.0649993900,42.9708334790
2034.0000000000,-122.0641660600,42.9708334790
2023.0000000000,-122.0633327300,42.9708334790
2014.0000000000,-122.0624993900,42.9708334790
2015.0000000000,-122.0616660600,42.9708334790
2018.0000000000,-122.0608327300,42.9708334790
2017.0000000000,-122.0599993900,42.9708334790
2006.0000000000,-122.0591660600,42.9708334790
1998.0000000000,-122.0583327300,42.9708334790
1995.0000000000,-122.0574993900,42.9708334790
2000.0000000000,-122.0566660600,42.9708334790
2010.0000000000,-122.0558327300,42.9708334790
2024.0000000000,-122.0549993900,42.9708334790
2040.0000000000,-122.0541660600,42.9708334790
2034.0000000000,-122.0533327300,42.9708334790
2018.0000000000,-122.0524993900,42.9708334790
2008.0000000000,-122.0516660600,42.9708334790
2002.0000000000,-122.0508327300,42.9708334790
1996.0000000000,-122.0499993900,42.9708334790
1989.0000000000,-122.0491660600,42.9708334790
1987.0000000000,-122.0483327300,42.9708334790
1981.0000000000,-122.0474993900,42.9708334790
1976.0000000000,-122.0466660600,42.9708334790
1971.0000000000,-122.0458327300,42.9708334790
1967.0000000000,-122.0449993900,42.9708334790
1968.0000000000,-122.0441660600,42.9708334790
1973.0000000000,-122.0433327300,42.9708334790
1967.0000000000,-122.0424993900,42.9708334790
1952.0000000000,-122.0416660600,42.9708334790
1944.0000000000,-122.0408327300,42.9708334790
1936.0000000000,-122.0399993900,42.9708334790
1931.0000000000,-122.0391660600,42.9708334790
1924.0000000000,-122.0383327300,42.9708334790
1922.0000000000,-122.0374993900,42.9708334790
1921.0000000000,-122.0366660600,42.9708334790
1920.0000000000,-122.0358327300,42.9708334790
1919.0000000000,-122.0349993900,42.9708334790
1923.0000000000,-122.0341660600,42.9708334790
1930.0000000000,-122.0333327300,42.9708334790
1937.0000000000,-122.0324993900,42.9708334790
1950.0000000000,-122.0316660600,42.9708334790
1967.0000000000,-122.0308327300,42.9708334790
1985.0000000000,-122.0299993900,42.9708334790
1993.0000000000,-122.0291660600,42.9708334790
1994.0000000000,-122.0283327300,42.9708334790
1995.0000000000,-122.0274993900,42.9708334790
1995.0000000000,-122.0266660600,42.9708334790
1993.0000000000,-122.0258327300,42.9708334790
1994.0000000000,-122.0249993900,42.9708334790
1995.0000000000,-122.0241660600,42.9708334790
1997.0000000000,-122.0233327300,42.9708334790
2002.0000000000,-122.0224993900,42.9708334790
2004.0000000000,-122.0216660600,42.9708334790
1999.0000000000,-122.0208327300,42.9708334790
1982.0000000000,-122.0199993900,42.9708334790
1958.0000000000,-122.0191660600,42.9708334790
1935.0000000000,-122.0183327300,42.9708334790
1911.0000000000,-122.0174993900,42.9708334790
1890.0000000000,-122.0166660600,42.9708334790
1878.0000000000,-122.0158327300,42.9708334790
1871.0000000000,-122.0149993900,42.9708334790
1865.0000000000,-122.0141660600,42.9708334790
1861.0000000000,-122.0133327300,42.9708334790
1858.0000000000,-122.0124993900,42.9708334790
1857.0000000000,-122.0116660600,42.9708334790
1852.0000000000,-122.0108327300,42.9708334790
1844.0000000000,-122.0099993900,42.9708334790
1836.0000000000,-122.0091660600,42.9708334790
1828.0000000000,-122.0083327300,42.9708334790
1823.0000000000,-122.0074993900,42.9708334790
1817.0000000000,-122.0066660600,42.9708334790
1812.0000000000,-122.0058327300,42.9708334790
1807.0000000000,-122.0049993900,42.9708334790
1809.0000000000,-122.0041660600,42.9708334790
1808.0000000000,-122.0033327300,42.9708334790
1805.0000000000,-122.0024993900,42.9708334790
1799.0000000000,-122.0016660600,42.9708334790
1794.0000000000,-122.0008327300,42.9708334790
1792.0000000000,-121.9999993900,42.9708334790
1790.0000000000,-121.9991660600,42.9708334790
1789.0000000000,-121.9983327300,42.9708334790
1786.0000000000,-121.9974993900,42.9708334790
1786.0000000000,-121.9966660600,42.9708334790
1784.0000000000,-121.9958327300,42.9708334790
1785.0000000000,-121.9949993900,42.9708334790
1790.0000000000,-121.9941660600,42.9708334790
1793.0000000000,-121.9933327300,42.9708334790
1793.0000000000,-121.9924993900,42.9708334790
1792.0000000000,-121.9916660600,42.9708334790
1789.0000000000,-121.9908327300,42.9708334790
1783.0000000000,-121.9899993900,42.9708334790
1777.0000000000,-121.9891660600,42.9708334790
1770.0000000000,-121.9883327300,42.9708334790
1761.0000000000,-121.9874993900,42.9708334790
1749.0000000000,-121.9866660600,42.9708334790
1744.0000000000,-121.9858327300,42.9708334790
1741.0000000000,-121.9849993900,42.9708334790
1744.0000000000,-121.9841660600,42.9708334790
1759.0000000000,-121.9833327300,42.9708334790
1775.0000000000,-121.9824993900,42.9708334790
1784.0000000000,-121.9816660600,42.9708334790
1794.0000000000,-121.9808327300,42.9708334790
1803.0000000000,-121.9799993900,42.9708334790
1542.0000000000,-122.2799993900,42.9666668120
1546.0000000000,-122.2791660600,42.9666668120
1548.0000000000,-122.2783327300,42.9666668120
1551.0000000000,-122.2774993900,42.9666668120
1556.0000000000,-122.2766660600,42.9666668120
1556.0000000000,-122.2758327300,42.9666668120
1554.0000000000,-122.2749993900,42.9666668120
1550.0000000000,-122.2741660600,42.9666668120
1555.0000000000,-122.2733327300,42.9666668120
1556.0000000000,-122.2724993900,42.9666668120
1558.0000000000,-122.2716660600,42.9666668120
1560.0000000000,-122.2708327300,42.9666668120
1563.0000000000,-122.2699993900,42.9666668120
1567.0000000000,-122.2691660600,42.9666668120
1572.0000000000,-122.2683327300,42.9666668120
1575.0000000000,-122.2674993900,42.9666668120
1575.0000000000,-122.2666660600,42.9666668120
1579.0000000000,-122.2658327300,42.9666668120
1583.0000000000,-122.2649993900,42.9666668120
1588.0000000000,-122.2641660600,42.9666668120
1595.0000000000,-122.2633327300,42.9666668120
1609.0000000000,-122.2624993900,42.9666668120
1619.0000000000,-122.2616660600,42.9666668120
1624.0000000000,-122.2608327300,42.9666668120
1624.0000000000,-122.2599993900,42.9666668120
1622.0000000000,-122.2591660600,42.9666668120
1621.0000000000,-122.2583327300,42.9666668120
1627.0000000000,-122.2574993900,42.9666668120
1630.0000000000,-122.2566660600,42.9666668120
1629.0000000000,-122.2558327300,42.9666668120
1631.0000000000,-122.2549993900,42.9666668120
1634.0000000000,-122.2541660600,42.9666668120
1639.0000000000,-122.2533327300,42.9666668120
1645.0000000000,-122.2524993900,42.9666668120
1646.0000000000,-122.2516660600,42.9666668120
1653.0000000000,-122.2508327300,42.9666668120
1655.0000000000,-122.2499993900,42.9666668120
1656.0000000000,-122.2491660600,42.9666668120
1667.0000000000,-122.2483327300,42.9666668120
1680.0000000000,-122.2474993900,42.9666668120
1693.0000000000,-122.2466660600,42.9666668120
1697.0000000000,-122.2458327300,42.9666668120
1694.0000000000,-122.2449993900,42.9666668120
1691.0000000000,-122.2441660600,42.9666668120
1691.0000000000,-122.2433327300,42.9666668120
1695.0000000000,-122.2424993900,42.9666668120
1704.0000000000,-122.2416660600,42.9666668120
1707.0000000000,-122.2408327300,42.9666668120
1707.0000000000,-122.2399993900,42.9666668120
1714.0000000000,-122.2391660600,42.9666668120
1718.0000000000,-122.2383327300,42.9666668120
1719.0000000000,-122.2374993900,42.9666668120
1717.0000000000,-122.2366660600,42.9666668120
1711.0000000000,-122.2358327300,42.9666668120
1712.0000000000,-122.2349993900,42.9666668120
1714.0000000000,-122.2341660600,42.9666668120
1714.0000000000,-122.2333327300,42.9666668120
1716.0000000000,-122.2324993900,42.9666668120
1722.0000000000,-122.2316660600,42.9666668120
